Start_Building,Start_Lat,Start_Lon,End_Building,End_Lat,End_Lon,Distance (m),Terrain,Walking_Speed (m/s),ETA (min),Path
KMP II,3.004601,101.721031,Library,3.004833,101.719575,230.33,paved,1.1,3.49,"[(3.004601, 101.721031), (3.004387, 101.721145), (3.004269, 101.720904), (3.004269, 101.720811), (3.00427, 101.720713), (3.00427, 101.720286), (3.004282, 101.720215), (3.004316, 101.720143), (3.004375, 101.720073), (3.004499, 101.719937), (3.004637, 101.719793), (3.004806, 101.719635), (3.004787, 101.719616), (3.004833, 101.719575)]"
KMP II,3.004601,101.721031,Tower Block,3.008645,101.721409,569.27,paved,1.1,8.63,"[(3.004601, 101.721031), (3.00482, 101.72091), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.007037, 101.721538), (3.007496, 101.721724), (3.007908, 101.721891), (3.008146, 101.721957), (3.008312, 101.721947), (3.008523, 101.721365), (3.008645, 101.721409)]"
KPM I,3.008275,101.721383,ACADEMIC BLOCK,3.005997,101.721394,357.67,concrete,1.3,4.59,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394)]"
KPM I,3.008275,101.721383,ADMINISTRATION BLOCK,3.006333,101.720479,249.38,concrete,1.3,3.2,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479)]"
KPM I,3.008275,101.721383,ION2,3.008366,101.72091,62.32,concrete,1.3,0.8,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008366, 101.72091)]"
KPM I,3.008275,101.721383,KAA I,3.006982,101.721075,225.98,concrete,1.3,2.9,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.006972, 101.720904), (3.006899, 101.720874), (3.006839, 101.721022), (3.006982, 101.721075)]"
KPM I,3.008275,101.721383,KAA II,3.004261,101.721313,579.65,concrete,1.3,7.43,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004871, 101.721149), (3.004773, 101.721204), (3.004498, 101.721358), (3.00443, 101.721227), (3.004368, 101.721258), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]"
KPM I,3.008275,101.721383,KAW I,3.00676,101.720992,218.46,concrete,1.3,2.8,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.006972, 101.720904), (3.006899, 101.720874), (3.006839, 101.721022), (3.00676, 101.720992)]"
KPM I,3.008275,101.721383,KAW II,3.004961,101.721446,497.63,concrete,1.3,6.38,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005208, 101.721289), (3.004975, 101.721407), (3.004961, 101.721446)]"
KPM I,3.008275,101.721383,KBP I (EAST),3.006915,101.720413,221.77,concrete,1.3,2.84,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006915, 101.720413)]"
KPM I,3.008275,101.721383,KBP I (NORTH),3.007784,101.720685,129.97,concrete,1.3,1.67,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007784, 101.720685)]"
KPM I,3.008275,101.721383,KBP II,3.004822,101.722189,579.84,concrete,1.3,7.43,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005623, 101.721395), (3.005591, 101.721465), (3.005576, 101.721497), (3.005606, 101.72151), (3.00541, 101.721997), (3.005367, 101.721982), (3.005342, 101.722047), (3.005328, 101.722084), (3.005148, 101.722012), (3.004964, 101.721938), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]"
KPM I,3.008275,101.721383,KEE I,3.007416,101.720382,194.37,concrete,1.3,2.49,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007543, 101.720759), (3.00734, 101.720668), (3.007334, 101.720665), (3.007306, 101.720653), (3.007416, 101.720382)]"
KPM I,3.008275,101.721383,KEE II,3.004173,101.719735,618.36,concrete,1.3,7.93,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004173, 101.719735)]"
KPM I,3.008275,101.721383,KKA I,3.007845,101.72149,91.03,concrete,1.3,1.17,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007845, 101.72149)]"
KPM I,3.008275,101.721383,KKA II,3.003791,101.720491,661.16,concrete,1.3,8.48,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.003789, 101.720644), (3.003791, 101.720491)]"
KPM I,3.008275,101.721383,KKK II,3.004514,101.720438,592.73,concrete,1.3,7.6,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.004514, 101.720438)]"
KPM I,3.008275,101.721383,KMP I,3.007385,101.721337,165.32,concrete,1.3,2.12,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]"
KPM I,3.008275,101.721383,KMP II,3.004601,101.721031,545.81,concrete,1.3,7.0,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.00482, 101.72091), (3.004601, 101.721031)]"
KPM I,3.008275,101.721383,KPM II,3.003631,101.71975,679.75,concrete,1.3,8.71,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004005, 101.719435), (3.003633, 101.719434), (3.003631, 101.71975)]"
KPM I,3.008275,101.721383,Library,3.004833,101.719575,521.97,concrete,1.3,6.69,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004881, 101.719533), (3.004833, 101.719575)]"
KPM I,3.008275,101.721383,Tower Block,3.008645,101.721409,50.39,concrete,1.3,0.65,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008403, 101.721323), (3.008523, 101.721365), (3.008645, 101.721409)]"
KPM II,3.003631,101.71975,ACADEMIC BLOCK,3.005997,101.721394,400.18,concrete,1.3,5.13,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004319, 101.720021), (3.004339, 101.72004), (3.004375, 101.720073), (3.004514, 101.720153), (3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394)]"
KPM II,3.003631,101.71975,ADMINISTRATION BLOCK,3.006333,101.720479,430.36,concrete,1.3,5.52,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479)]"
KPM II,3.003631,101.71975,ION2,3.008366,101.72091,699.69,concrete,1.3,8.97,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008366, 101.72091)]"
KPM II,3.003631,101.71975,KAA I,3.006982,101.721075,558.64,concrete,1.3,7.16,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.00676, 101.720992), (3.006839, 101.721022), (3.006982, 101.721075)]"
KPM II,3.003631,101.71975,KAA II,3.004261,101.721313,246.18,concrete,1.3,3.16,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004176, 101.7201), (3.004179, 101.720175), (3.004177, 101.720652), (3.004172, 101.720826), (3.004139, 101.720841), (3.004146, 101.720861), (3.004179, 101.720945), (3.004231, 101.721073), (3.004242, 101.721095), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]"
KPM II,3.003631,101.71975,KAW I,3.00676,101.720992,532.41,concrete,1.3,6.83,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.00676, 101.720992)]"
KPM II,3.003631,101.71975,KAW II,3.004961,101.721446,327.57,concrete,1.3,4.2,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004176, 101.7201), (3.004179, 101.720175), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.004269, 101.720811), (3.004269, 101.720904), (3.004387, 101.721145), (3.0044, 101.721169), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004776, 101.721386), (3.004961, 101.721446)]"
KPM II,3.003631,101.71975,KBP I (EAST),3.006915,101.720413,516.02,concrete,1.3,6.62,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006915, 101.720413)]"
KPM II,3.003631,101.71975,KBP I (NORTH),3.007784,101.720685,628.49,concrete,1.3,8.06,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007784, 101.720685)]"
KPM II,3.003631,101.71975,KBP II,3.004822,101.722189,373.73,concrete,1.3,4.79,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004176, 101.7201), (3.004179, 101.720175), (3.004177, 101.720652), (3.004172, 101.720826), (3.004139, 101.720841), (3.004146, 101.720861), (3.004179, 101.720945), (3.004231, 101.721073), (3.004242, 101.721095), (3.004333, 101.721276), (3.00444, 101.721489), (3.004459, 101.721527), (3.004584, 101.721757), (3.004689, 101.721825), (3.004732, 101.721843), (3.004913, 101.721918), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]"
KPM II,3.003631,101.71975,KEE I,3.007416,101.720382,590.85,concrete,1.3,7.58,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.00711, 101.720567), (3.007306, 101.720653), (3.007416, 101.720382)]"
KPM II,3.003631,101.71975,KEE II,3.004173,101.719735,122.97,concrete,1.3,1.58,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004173, 101.719735)]"
KPM II,3.003631,101.71975,KKA I,3.007845,101.72149,668.88,concrete,1.3,8.58,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.007845, 101.72149)]"
KPM II,3.003631,101.71975,KKA II,3.003791,101.720491,107.15,concrete,1.3,1.37,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.003633, 101.720089), (3.003633, 101.720125), (3.003598, 101.720125), (3.0036, 101.720296), (3.003792, 101.720299), (3.003792, 101.720327), (3.003792, 101.720391), (3.003791, 101.720491)]"
KPM II,3.003631,101.71975,KKK II,3.004514,101.720438,165.13,concrete,1.3,2.12,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004319, 101.720021), (3.004339, 101.72004), (3.004375, 101.720073), (3.004514, 101.720153), (3.004514, 101.720438)]"
KPM II,3.003631,101.71975,KMP I,3.007385,101.721337,619.13,concrete,1.3,7.94,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.006972, 101.720904), (3.007191, 101.721), (3.007244, 101.721023), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]"
KPM II,3.003631,101.71975,KMP II,3.004601,101.721031,251.09,concrete,1.3,3.22,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004176, 101.7201), (3.004179, 101.720175), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.004269, 101.720811), (3.004269, 101.720904), (3.004387, 101.721145), (3.004601, 101.721031)]"
KPM II,3.003631,101.71975,KPM I,3.008275,101.721383,679.75,concrete,1.3,8.71,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008275, 101.721383)]"
KPM II,3.003631,101.71975,Library,3.004833,101.719575,193.37,concrete,1.3,2.48,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.004881, 101.719533), (3.004833, 101.719575)]"
KPM II,3.003631,101.71975,Tower Block,3.008645,101.721409,707.69,concrete,1.3,9.07,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008403, 101.721323), (3.008523, 101.721365), (3.008645, 101.721409)]"
Library,3.004833,101.719575,ACADEMIC BLOCK,3.005997,101.721394,362.48,paving_stones,1.0,6.04,"[(3.004833, 101.719575), (3.004787, 101.719616), (3.004806, 101.719635), (3.004637, 101.719793), (3.004499, 101.719937), (3.004375, 101.720073), (3.004514, 101.720153), (3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394)]"
Library,3.004833,101.719575,ADMINISTRATION BLOCK,3.006333,101.720479,272.59,paving_stones,1.0,4.54,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479)]"
Library,3.004833,101.719575,ION2,3.008366,101.72091,541.91,paving_stones,1.0,9.03,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008366, 101.72091)]"
Library,3.004833,101.719575,KAA I,3.006982,101.721075,400.87,paving_stones,1.0,6.68,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.00676, 101.720992), (3.006839, 101.721022), (3.006982, 101.721075)]"
